customer_id,customer_name,customer_email,gender,age,annual_income,marital_status
10386,Amy Cox,224cna14@gmail.com,Male,27,131574,Divorced
10610,Charles McCrossin,97e1f7wkj@gmail.com,Female,28,73759,Divorced
10550,Magdelene Morse,at21f9knw6@gmail.com,Female,29,99300,Divorced
11040,Liz Pelletier,,Female,30,142566,Divorced
11179,Bart Folk,,Female,30,161130,Divorced
10173,Scot Wooten,oq1rw3@gmail.com,Male,31,79000,Divorced
10961,Mike Pelletier,qv@gmail.com,Male,31,109618,Divorced
11038,Angele Hood,9@gmail.com,Male,31,162612,Divorced
11695,Saphhira Shifley,70@gmail.com,Female,31,134748,Divorced
11863,Brian Derr,j1f224@gmail.com,Female,31,150778,Divorced
10415,Dennis Bolton,yxzf2tp39@gmail.com,Female,32,135088,Divorced
10676,Bryan Mills,eq2l8eu@gmail.com,Male,32,92674,Divorced
10680,Paul Gonzalez,sw@gmail.com,Female,32,137397,Divorced
10908,Gary McGarr,3keeb5pwv@gmail.com,Female,32,161212,Divorced
11102,Cari Sayre,,Male,32,67874,Divorced
11376,Matt Abelman,r@gmail.com,Female,32,132983,Divorced
11672,Cynthia Arntzen,iw1eosik@gmail.com,Male,32,119238,Divorced
11818,Natalie Webber,4@gmail.com,Male,32,50418,Divorced
11905,Elizabeth Moffitt,2i1z87hsp3@gmail.com,Male,32,112426,Divorced
10579,Charles Crestani,,Female,33,146195,Divorced
11026,Maris LaWare,,Female,33,84238,Divorced
11380,Matt Abelman,pveb5a@gmail.com,Male,33,131584,Divorced
11730,Stuart Calhoun,r5x5m0@gmail.com,Male,33,164520,Divorced
10159,Karen Daniels,38rbllea1@gmail.com,Male,34,66000,Divorced
10958,Arthur Prichep,ii5xhcf2m@gmail.com,Male,34,187343,Divorced
11504,Tonja Turnell,xi@gmail.com,Female,34,97822,Divorced
10553,Anthony Jacobs,p0v91wb90@gmail.com,Female,35,148607,Divorced
10890,Aimee Bixby,5a@gmail.com,Female,35,65528,Divorced
11028,Matt Connell,7y@gmail.com,Male,35,88811,Divorced
11263,Ruben Dartt,abzfk33@gmail.com,Female,35,127911,Divorced
11656,Nicole Fjeld,oek17sad@gmail.com,Female,35,92100,Divorced
11670,Juliana Krohn,xy2a2231@gmail.com,Male,35,97705,Divorced
10307,Thomas Seio,,Female,36,165052,Divorced
10631,Denny Joy,y12397erg@gmail.com,Male,36,113605,Divorced
10924,Mark Packer,677@gmail.com,Male,36,106314,Divorced
11831,Bobby Elias,ia@gmail.com,Male,36,160469,Divorced
10859,Zuschuss Carroll,7y62761d6@gmail.com,Female,37,153607,Divorced
11894,Mark Packer,,Female,37,173047,Divorced
11004,Randy Bradley,0jv1vuc55@gmail.com,Male,38,74253,Divorced
11793,Roger Demir,jhz9n1@gmail.com,Male,38,124785,Divorced
11924,Hunter Glantz,nz47@gmail.com,Male,38,101718,Divorced
11964,Ricardo Sperren,pv77cjj2r@gmail.com,Female,38,146970,Divorced
10135,Don Jones,67m72@gmail.com,Male,39,89000,Divorced
10790,Melanie Seite,y19jz1sy6@gmail.com,Female,39,66952,Divorced
11268,Bradley Drucker,i6ebz16@gmail.com,Female,39,100056,Divorced
10246,Julie Creighton,57w12r17sc@gmail.com,Female,40,38000,Divorced
10942,Darren Koutras,9vcgoj5e@gmail.com,Male,40,185861,Divorced
11016,Alan Schoenberger,46yh2cer@gmail.com,Female,40,100890,Divorced
11502,Sarah Foster,2f2889088@gmail.com,Male,40,171353,Divorced
11974,Jennifer Braxton,42@gmail.com,Male,40,168821,Divorced
10220,Bruce Geld,1dwl989sf@gmail.com,Female,41,76000,Divorced
10223,Dave Kipp,0gqah8z@gmail.com,Male,41,33000,Divorced
10477,Frank Hawley,,Male,41,104824,Divorced
10584,Ted Trevino,0q5u5himuh@gmail.com,Female,41,177359,Divorced
11775,David Flashing,909o@gmail.com,Female,41,174768,Divorced
10112,Don Miller,c2632aqa@gmail.com,Female,42,25000,Divorced
10241,Carlos Daly,dpzm46s3wl@gmail.com,Male,42,83000,Divorced
10449,Barbara Fisher,49b9x@gmail.com,Female,42,108027,Divorced
10861,Natalie Webber,0tl6j00@gmail.com,Female,42,174159,Divorced
11008,Ann Blume,jg110cv6lx@gmail.com,Male,42,87529,Divorced
11333,Yana Sorensen,72ye1r@gmail.com,Female,43,82060,Divorced
11472,Susan Vittorini,y63rw48e@gmail.com,Female,43,124702,Divorced
11535,Kean Takahito,,Female,43,91715,Divorced
10096,Noah Childs,,Male,44,80000,Divorced
10353,William Brown,7o@gmail.com,Female,44,72303,Divorced
11346,Nora Paige,y8h97@gmail.com,Male,44,75178,Divorced
11109,Robert Waldorf,,Female,45,139758,Divorced
11381,Bill Eplett,j48r@gmail.com,Female,45,123904,Divorced
11577,Kristen Hastings,7q8i27@gmail.com,Female,45,189689,Divorced
11622,Roy FranzС†sisch,,Female,45,86172,Divorced
11708,Theone Pippenger,jht@gmail.com,Male,45,79806,Divorced
11947,Tracy Collins,h779@gmail.com,Male,45,126225,Divorced
10062,Keith Dawkins,k52zw@gmail.com,Male,46,50000,Divorced
10117,Erin Mull,12z@gmail.com,Female,46,9000,Divorced
11027,Ken Dana,n3@gmail.com,Male,46,57032,Divorced
10015,Peter Fuller,v5@gmail.com,Male,47,19000,Divorced
11541,Jim Radford,,Female,47,182871,Divorced
11959,Rick Bensley,1x@gmail.com,Male,47,142502,Divorced
11614,Richard Eichhorn,06x15e@gmail.com,Male,48,64738,Divorced
10172,Cindy Stewart,fv6ssxz@gmail.com,Male,49,4000,Divorced
10855,Tiffany House,76k@gmail.com,Female,49,131748,Divorced
11061,Cathy Prescott,54d@gmail.com,Female,49,67916,Divorced
11157,Sean Christensen,9qe@gmail.com,Male,49,62925,Divorced
11551,Frank Atkinson,6@gmail.com,Female,49,95365,Divorced
10323,Katrina Willman,,Female,50,110667,Divorced
10413,Robert Waldorf,,Female,50,86509,Divorced
10682,Denny Joy,a450j@gmail.com,Male,50,172477,Divorced
11311,Bruce Degenhardt,47v@gmail.com,Male,50,84471,Divorced
11685,Giulietta Weimer,59hw2vq@gmail.com,Female,50,113460,Divorced
10289,Yoseph Carroll,4ti@gmail.com,Female,51,5000,Divorced
11647,Michael Nguyen,,Male,51,138775,Divorced
11849,Ted Butterfield,vk8qu@gmail.com,Female,51,61393,Divorced
10587,Scot Coram,vj9@gmail.com,Female,52,168269,Divorced
10767,Paul Stevenson,is9334fin8@gmail.com,Male,52,156366,Divorced
10952,Ben Peterman,96@gmail.com,Male,53,51166,Divorced
11217,Arianne Irving,h6o389@gmail.com,Female,53,59784,Divorced
11487,Brendan Dodson,y@gmail.com,Female,53,184830,Divorced
11521,Luke Foster,jv@gmail.com,Male,53,144832,Divorced
10098,Nick Zandusky,427qz9e700@gmail.com,Female,54,67000,Divorced
10190,Alice McCarthy,273g2olsz4@gmail.com,Female,54,95000,Divorced
10358,Maribeth Schnelling,1p5wiio8@gmail.com,Male,54,184324,Divorced
10392,Greg Tran,,Male,54,89144,Divorced
10976,Christopher Conant,,Male,54,97185,Divorced
11222,Cari Sayre,83409i01@gmail.com,Male,54,81197,Divorced
10232,Penelope Sewall,u4@gmail.com,Male,55,7000,Divorced
10235,Jim Radford,0947@gmail.com,Female,55,84000,Divorced
10428,Justin Ellison,,Male,55,158479,Divorced
10329,Henia Zydlo,,Female,56,92313,Divorced
10612,Frank Merwin,su090k1u@gmail.com,Female,56,74928,Divorced
10991,Edward Hooks,,Female,56,114571,Divorced
11446,Patrick O'Donnell,,Female,56,173043,Divorced
11788,Carlos Soltero,08v9m@gmail.com,Female,56,170403,Divorced
10078,Bobby Elias,h6o@gmail.com,Male,57,99000,Divorced
10267,Dana Kaydos,di1vr@gmail.com,Female,57,28000,Divorced
11290,Tom Boeckenhauer,6d@gmail.com,Female,57,86297,Divorced
11310,Sung Pak,p9795e422@gmail.com,Male,57,146130,Divorced
11484,Bradley Nguyen,t1@gmail.com,Female,57,147052,Divorced
10683,Heather Kirkland,c9@gmail.com,Male,58,59954,Divorced
11213,Bill Tyler,2418@gmail.com,Female,58,76561,Divorced
11483,Max Ludwig,c6y9rob1d@gmail.com,Female,58,149727,Divorced
11884,Ken Dana,3hr@gmail.com,Female,58,114071,Divorced
11915,Yana Sorensen,x2@gmail.com,Female,58,56837,Divorced
10836,Christopher Martinez,av44190e@gmail.com,Female,59,117620,Divorced
10945,Parhena Norris,45@gmail.com,Female,59,184801,Divorced
11348,Valerie Dominguez,f756y@gmail.com,Female,59,99263,Divorced
11596,Joe Elijah,whp3l@gmail.com,Male,59,164976,Divorced
11650,Tonja Turnell,pr@gmail.com,Male,59,109263,Divorced
11117,Max Ludwig,re2f7@gmail.com,Male,60,100647,Divorced
11679,Ricardo Emerson,,Male,60,89366,Divorced
11948,Helen Abelman,4@gmail.com,Female,60,148776,Divorced
10453,Nat Carroll,jpg4hj@gmail.com,Female,61,156777,Divorced
10618,Paul Prost,94@gmail.com,Male,61,135931,Divorced
10813,Vivek Grady,wy85x@gmail.com,Male,61,187253,Divorced
10926,Nathan Cano,7oow3i@gmail.com,Male,61,149618,Divorced
10939,Kimberly Carter,0v2@gmail.com,Female,61,116782,Divorced
11850,Liz Thompson,,Female,61,133252,Divorced
10024,Laurel Beltran,,Male,62,71000,Divorced
10278,Arthur Prichep,,Male,62,95000,Divorced
10379,Dean Braden,d2cjd@gmail.com,Female,62,180288,Divorced
10382,Greg Guthrie,1kb62@gmail.com,Male,62,70201,Divorced
10893,Cindy Chapman,,Male,62,130573,Divorced
11313,Frank Olsen,,Female,62,158638,Divorced
11331,Bill Shonely,8sf5m34@gmail.com,Male,62,185067,Divorced
11829,Bruce Stewart,577k93e8f4@gmail.com,Female,62,154623,Divorced
10145,Katharine Harms,24xky4a9kk@gmail.com,Male,63,71000,Divorced
10272,Carol Triggs,wgi0ctv9@gmail.com,Female,63,12000,Divorced
10285,Fred Hopkins,,Female,63,67000,Divorced
10454,Jennifer Braxton,,Female,63,123234,Divorced
10838,Speros Goranitis,,Male,63,174432,Divorced
11101,Linda Cazamias,0b21z7a@gmail.com,Female,63,156258,Divorced
11552,Jill Fjeld,9b6@gmail.com,Male,63,131093,Divorced
10506,Katherine Nockton,c@gmail.com,Female,64,111896,Divorced
11009,Jill Stevenson,5rh3i6wfg@gmail.com,Male,64,151648,Divorced
11726,Robert Dilbeck,h@gmail.com,Female,64,163612,Divorced
11678,Doug Bickford,,Male,65,126060,Divorced
11967,Tom Stivers,di00i4ph@gmail.com,Male,65,134213,Divorced
10137,Alyssa Tate,8817@gmail.com,Female,66,76000,Divorced
10213,Eleni McCrary,7m4@gmail.com,Male,66,12000,Divorced
10368,Adrian Barton,4ruu2@gmail.com,Female,66,103130,Divorced
10738,Liz Thompson,k1@gmail.com,Male,66,125510,Divorced
11233,Chuck Clark,e@gmail.com,Male,66,156014,Divorced
11341,Adrian Hane,10i8v4l2@gmail.com,Female,66,127971,Divorced
11537,Maria Etezadi,kj@gmail.com,Female,66,70280,Divorced
11791,Becky Martin,0@gmail.com,Male,66,125471,Divorced
10489,Daniel Raglin,d4@gmail.com,Female,67,136242,Divorced
10692,Natalie Fritzler,,Male,67,113834,Divorced
10749,Harry Marie,q7bd9@gmail.com,Female,67,111174,Divorced
10873,Peter Fuller,68c80@gmail.com,Female,67,185900,Divorced
11917,Tracy Collins,b@gmail.com,Female,67,112887,Divorced
11140,Guy Thornton,97h@gmail.com,Female,68,140876,Divorced
11692,Neil Ducich,yn@gmail.com,Female,68,163473,Divorced
11750,Sarah Brown,fj@gmail.com,Female,68,150823,Divorced
10573,Brian Thompson,,Female,69,181775,Divorced
11046,Cynthia Voltz,,Male,69,172378,Divorced
11067,Dave Brooks,89b32ip0p@gmail.com,Male,69,73892,Divorced
11655,Jennifer Halladay,o720d1l4@gmail.com,Female,69,186723,Divorced
10429,Juliana Krohn,21ip8q9@gmail.com,Male,70,89251,Divorced
10812,Julie Creighton,,Female,70,184813,Divorced
10157,Anna Gayman,,Male,71,16000,Divorced
10780,Lena Creighton,s@gmail.com,Male,72,125016,Divorced
10802,Susan Pistek,,Male,72,148208,Divorced
10898,Valerie Mitchum,2p8h643@gmail.com,Male,72,62362,Divorced
11039,Lela Donovan,5hyn@gmail.com,Male,72,99872,Divorced
11275,Lycoris Saunders,,Male,72,157757,Divorced
10470,Bill Stewart,8@gmail.com,Male,73,182410,Divorced
11339,Ann Blume,92629@gmail.com,Male,73,79257,Divorced
11590,Christina Anderson,51uekg@gmail.com,Female,73,102205,Divorced
10920,Jack Garza,j@gmail.com,Female,74,98980,Divorced
11398,Brendan Sweed,80@gmail.com,Male,74,99980,Divorced
11579,Michael Paige,g762p@gmail.com,Female,74,150682,Divorced
10397,Jane Waco,0lzv@gmail.com,Female,75,70419,Divorced
10446,Cindy Chapman,lydzv25@gmail.com,Male,75,65874,Divorced
11309,Linda Cazamias,,Male,75,131061,Divorced
11418,Fred Hopkins,i2c90973@gmail.com,Female,76,138656,Divorced
11930,Guy Thornton,475t@gmail.com,Male,76,87602,Divorced
11023,Thea Hendricks,ral1l3esb@gmail.com,Female,77,55472,Divorced
11862,Jim Epp,15a0fyr@gmail.com,Male,77,184443,Divorced
11999,Lindsay Castell,o205j10@gmail.com,Male,77,182109,Divorced
10820,Victoria Pisteka,,Female,78,117477,Divorced
10878,Neoma Murray,u@gmail.com,Male,78,77902,Divorced
10955,Liz MacKendrick,,Female,78,111379,Divorced
11204,Christopher Conant,gou90nce04@gmail.com,Female,78,106841,Divorced
11561,Katrina Bavinger,pdpg3m21@gmail.com,Male,78,92247,Divorced
11834,Ivan Liston,637g43t@gmail.com,Male,78,55639,Divorced
10168,Alan Dominguez,pr3vu@gmail.com,Female,79,83000,Divorced
11245,Roy Collins,5m7n17jn5@gmail.com,Female,79,78795,Divorced
10617,Cari MacIntyre,0ac5p@gmail.com,Female,80,165501,Divorced
11516,Rose O'Brian,,Male,80,116204,Divorced
10030,Benjamin Patterson,42148768d@gmail.com,Female,81,20000,Divorced
10151,Greg Matthias,15@gmail.com,Male,81,30000,Divorced
10314,Cynthia Arntzen,8ynf902@gmail.com,Female,81,64277,Divorced
10822,Theresa Coyne,q5jz7@gmail.com,Female,81,116759,Divorced
10975,Beth Thompson,2c05kvu@gmail.com,Male,81,95929,Divorced
10143,Sally Matthias,zrf3@gmail.com,Female,82,62000,Divorced
10635,Jonathan Howell,0@gmail.com,Female,82,129257,Divorced
10986,Joni Blumstein,,Male,82,55109,Divorced
11103,Nicole Hansen,52g646oi1r@gmail.com,Female,82,159964,Divorced
11363,Mike Gockenbach,,Male,82,93883,Divorced
11755,Larry Tron,0a1n44@gmail.com,Female,82,122961,Divorced
10047,Ellis Ballard,w8kxl@gmail.com,Female,83,52000,Divorced
10192,Aaron Bergman,7@gmail.com,Female,83,98000,Divorced
10283,Speros Goranitis,z1a4g981d@gmail.com,Female,83,43000,Divorced
10456,Tim Brockman,5fub6di95@gmail.com,Female,83,181332,Divorced
10837,Barry Gonzalez,7@gmail.com,Male,83,85351,Divorced
11404,Alex Avila,d@gmail.com,Female,83,119366,Divorced
11803,Janet Lee,,Female,83,114858,Divorced
11919,Sue Ann Reed,3@gmail.com,Female,85,152765,Divorced
10407,Frank Carlisle,4q@gmail.com,Female,86,66852,Divorced
11104,Justin MacKendrick,0j05m@gmail.com,Female,86,103706,Divorced
11181,Don Weiss,,Female,86,179150,Divorced
11819,Jim Radford,43d7@gmail.com,Male,86,103531,Divorced
10066,Jonathan Doherty,rn5t@gmail.com,Male,87,9000,Divorced
10438,Brooke Gillingham,u4l1nq@gmail.com,Male,87,136259,Divorced
10977,Brooke Gillingham,a2g6@gmail.com,Female,87,103838,Divorced
11853,Anthony Johnson,45@gmail.com,Female,88,165810,Divorced
11890,Julia Barnett,90t8oc84b9@gmail.com,Female,88,134644,Divorced
10398,Brad Norvell,abz4q@gmail.com,Female,89,119104,Divorced
11780,Muhammed Yedwab,,Male,89,170019,Divorced
